gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSMUST00000189592,ensembl_GRCm39_latest,Y,-1,3295335,start_of_STOP
ENSMUST00000186047,ensembl_GRCm39_latest,Y,-1,3335008,end_of_ATG
ENSMUST00000186047,ensembl_GRCm39_latest,Y,-1,3327109,start_of_STOP
ENSMUST00000187277,ensembl_GRCm39_latest,Y,-1,3375426,end_of_ATG
ENSMUST00000187277,ensembl_GRCm39_latest,Y,-1,3367506,start_of_STOP
ENSMUST00000190283,ensembl_GRCm39_latest,Y,-1,3407065,end_of_ATG
ENSMUST00000190283,ensembl_GRCm39_latest,Y,-1,3399547,start_of_STOP
ENSMUST00000186140,ensembl_GRCm39_latest,Y,1,3774807,end_of_ATG
ENSMUST00000186140,ensembl_GRCm39_latest,Y,1,3782908,start_of_STOP
ENSMUST00000188637,ensembl_GRCm39_latest,Y,1,5045447,end_of_ATG
ENSMUST00000188637,ensembl_GRCm39_latest,Y,1,5046126,start_of_STOP
ENSMUST00000179056,ensembl_GRCm39_latest,Y,-1,5249439,end_of_ATG
ENSMUST00000179056,ensembl_GRCm39_latest,Y,-1,5248361,start_of_STOP
ENSMUST00000190391,ensembl_GRCm39_latest,Y,1,5658759,end_of_ATG
ENSMUST00000190391,ensembl_GRCm39_latest,Y,1,5659453,start_of_STOP
ENSMUST00000188887,ensembl_GRCm39_latest,Y,1,5727498,end_of_ATG
ENSMUST00000188887,ensembl_GRCm39_latest,Y,1,5728177,start_of_STOP
ENSMUST00000190100,ensembl_GRCm39_latest,Y,1,5794911,end_of_ATG
ENSMUST00000190100,ensembl_GRCm39_latest,Y,1,5795590,start_of_STOP
ENSMUST00000185926,ensembl_GRCm39_latest,Y,1,5944212,end_of_ATG
ENSMUST00000185926,ensembl_GRCm39_latest,Y,1,5944906,start_of_STOP
ENSMUST00000187857,ensembl_GRCm39_latest,Y,1,6268727,end_of_ATG
ENSMUST00000187857,ensembl_GRCm39_latest,Y,1,6269421,start_of_STOP
ENSMUST00000190026,ensembl_GRCm39_latest,Y,1,6584972,end_of_ATG
ENSMUST00000190026,ensembl_GRCm39_latest,Y,1,6615370,start_of_STOP
ENSMUST00000189073,ensembl_GRCm39_latest,Y,-1,6681241,end_of_ATG
ENSMUST00000189073,ensembl_GRCm39_latest,Y,-1,6680553,start_of_STOP
ENSMUST00000190426,ensembl_GRCm39_latest,Y,-1,6917115,end_of_ATG
ENSMUST00000190426,ensembl_GRCm39_latest,Y,-1,6916436,start_of_STOP
ENSMUST00000189201,ensembl_GRCm39_latest,Y,-1,7167775,end_of_ATG
ENSMUST00000189201,ensembl_GRCm39_latest,Y,-1,7167096,start_of_STOP
ENSMUST00000186194,ensembl_GRCm39_latest,Y,1,7255236,end_of_ATG
ENSMUST00000186194,ensembl_GRCm39_latest,Y,1,7279823,start_of_STOP
ENSMUST00000185348,ensembl_GRCm39_latest,Y,-1,7636971,end_of_ATG
ENSMUST00000185348,ensembl_GRCm39_latest,Y,-1,7636292,start_of_STOP
ENSMUST00000189007,ensembl_GRCm39_latest,Y,1,7724391,end_of_ATG
ENSMUST00000189007,ensembl_GRCm39_latest,Y,1,7749001,start_of_STOP
ENSMUST00000185705,ensembl_GRCm39_latest,Y,-1,7995648,end_of_ATG
ENSMUST00000185705,ensembl_GRCm39_latest,Y,-1,7994969,start_of_STOP
ENSMUST00000178149,ensembl_GRCm39_latest,Y,-1,8069991,end_of_ATG
ENSMUST00000178149,ensembl_GRCm39_latest,Y,-1,8069312,start_of_STOP
ENSMUST00000186739,ensembl_GRCm39_latest,Y,1,8259332,end_of_ATG
ENSMUST00000186739,ensembl_GRCm39_latest,Y,1,8283911,start_of_STOP
ENSMUST00000115496,ensembl_GRCm39_latest,Y,-1,8833637,end_of_ATG
ENSMUST00000115496,ensembl_GRCm39_latest,Y,-1,8832958,start_of_STOP
ENSMUST00000171947,ensembl_GRCm39_latest,Y,-1,9132383,end_of_ATG
ENSMUST00000171947,ensembl_GRCm39_latest,Y,-1,9131704,start_of_STOP
ENSMUST00000189253,ensembl_GRCm39_latest,Y,-1,9200641,end_of_ATG
ENSMUST00000189253,ensembl_GRCm39_latest,Y,-1,9199962,start_of_STOP
ENSMUST00000188908,ensembl_GRCm39_latest,Y,-1,9345652,end_of_ATG
ENSMUST00000188908,ensembl_GRCm39_latest,Y,-1,9344973,start_of_STOP
ENSMUST00000190315,ensembl_GRCm39_latest,Y,-1,9414339,end_of_ATG
ENSMUST00000190315,ensembl_GRCm39_latest,Y,-1,9413645,start_of_STOP
ENSMUST00000179829,ensembl_GRCm39_latest,Y,1,9783382,end_of_ATG
ENSMUST00000179829,ensembl_GRCm39_latest,Y,1,9784061,start_of_STOP
ENSMUST00000189630,ensembl_GRCm39_latest,Y,-1,10145557,end_of_ATG
ENSMUST00000189630,ensembl_GRCm39_latest,Y,-1,10144863,start_of_STOP
ENSMUST00000185576,ensembl_GRCm39_latest,Y,-1,10323432,end_of_ATG
ENSMUST00000185576,ensembl_GRCm39_latest,Y,-1,10322753,start_of_STOP
ENSMUST00000190572,ensembl_GRCm39_latest,Y,1,10414181,end_of_ATG
ENSMUST00000190572,ensembl_GRCm39_latest,Y,1,10444542,start_of_STOP
ENSMUST00000187245,ensembl_GRCm39_latest,Y,-1,10534426,end_of_ATG
ENSMUST00000187245,ensembl_GRCm39_latest,Y,-1,10533732,start_of_STOP
ENSMUST00000187434,ensembl_GRCm39_latest,Y,-1,10750824,end_of_ATG
ENSMUST00000187434,ensembl_GRCm39_latest,Y,-1,10750130,start_of_STOP
ENSMUST00000190516,ensembl_GRCm39_latest,Y,-1,11197846,end_of_ATG
ENSMUST00000190516,ensembl_GRCm39_latest,Y,-1,11197164,start_of_STOP
ENSMUST00000187922,ensembl_GRCm39_latest,Y,1,12275351,end_of_ATG
ENSMUST00000187922,ensembl_GRCm39_latest,Y,1,12306504,start_of_STOP
ENSMUST00000189550,ensembl_GRCm39_latest,Y,1,12383186,end_of_ATG
ENSMUST00000189550,ensembl_GRCm39_latest,Y,1,12383865,start_of_STOP
ENSMUST00000194687,ensembl_GRCm39_latest,Y,1,13044511,end_of_ATG
ENSMUST00000194687,ensembl_GRCm39_latest,Y,1,13045205,start_of_STOP
ENSMUST00000179284,ensembl_GRCm39_latest,Y,-1,13133490,end_of_ATG
ENSMUST00000179284,ensembl_GRCm39_latest,Y,-1,13132952,start_of_STOP
ENSMUST00000195626,ensembl_GRCm39_latest,Y,1,13163584,end_of_ATG
ENSMUST00000195626,ensembl_GRCm39_latest,Y,1,13164278,start_of_STOP
ENSMUST00000178050,ensembl_GRCm39_latest,Y,-1,13223926,end_of_ATG
ENSMUST00000178050,ensembl_GRCm39_latest,Y,-1,13223388,start_of_STOP
ENSMUST00000192749,ensembl_GRCm39_latest,Y,1,13254011,end_of_ATG
ENSMUST00000192749,ensembl_GRCm39_latest,Y,1,13254705,start_of_STOP
ENSMUST00000192204,ensembl_GRCm39_latest,Y,1,13377982,end_of_ATG
ENSMUST00000192204,ensembl_GRCm39_latest,Y,1,13378676,start_of_STOP
ENSMUST00000178519,ensembl_GRCm39_latest,Y,-1,13349061,end_of_ATG
ENSMUST00000178519,ensembl_GRCm39_latest,Y,-1,13348523,start_of_STOP
ENSMUST00000178428,ensembl_GRCm39_latest,Y,-1,13465577,end_of_ATG
ENSMUST00000178428,ensembl_GRCm39_latest,Y,-1,13465039,start_of_STOP
ENSMUST00000193306,ensembl_GRCm39_latest,Y,1,13495644,end_of_ATG
ENSMUST00000193306,ensembl_GRCm39_latest,Y,1,13496338,start_of_STOP
ENSMUST00000178689,ensembl_GRCm39_latest,Y,1,13941740,end_of_ATG
ENSMUST00000178689,ensembl_GRCm39_latest,Y,1,13942278,start_of_STOP
ENSMUST00000192683,ensembl_GRCm39_latest,Y,1,14402147,end_of_ATG
ENSMUST00000192683,ensembl_GRCm39_latest,Y,1,14426600,start_of_STOP
ENSMUST00000188422,ensembl_GRCm39_latest,Y,-1,15883243,end_of_ATG
ENSMUST00000188422,ensembl_GRCm39_latest,Y,-1,15882561,start_of_STOP
ENSMUST00000191358,ensembl_GRCm39_latest,Y,1,17095076,end_of_ATG
ENSMUST00000191358,ensembl_GRCm39_latest,Y,1,17095755,start_of_STOP
ENSMUST00000179408,ensembl_GRCm39_latest,Y,1,17400790,end_of_ATG
ENSMUST00000179408,ensembl_GRCm39_latest,Y,1,17402483,start_of_STOP
ENSMUST00000179522,ensembl_GRCm39_latest,Y,-1,17846264,end_of_ATG
ENSMUST00000179522,ensembl_GRCm39_latest,Y,-1,17845726,start_of_STOP
ENSMUST00000188928,ensembl_GRCm39_latest,Y,1,17876357,end_of_ATG
ENSMUST00000188928,ensembl_GRCm39_latest,Y,1,17877051,start_of_STOP
ENSMUST00000194411,ensembl_GRCm39_latest,Y,1,17966780,end_of_ATG
ENSMUST00000194411,ensembl_GRCm39_latest,Y,1,17967474,start_of_STOP
ENSMUST00000179900,ensembl_GRCm39_latest,Y,-1,17936689,end_of_ATG
ENSMUST00000179900,ensembl_GRCm39_latest,Y,-1,17936151,start_of_STOP
ENSMUST00000179219,ensembl_GRCm39_latest,Y,-1,18061810,end_of_ATG
ENSMUST00000179219,ensembl_GRCm39_latest,Y,-1,18061272,start_of_STOP
ENSMUST00000186035,ensembl_GRCm39_latest,Y,1,18090736,end_of_ATG
ENSMUST00000186035,ensembl_GRCm39_latest,Y,1,18091430,start_of_STOP
ENSMUST00000179302,ensembl_GRCm39_latest,Y,1,18654484,end_of_ATG
ENSMUST00000179302,ensembl_GRCm39_latest,Y,1,18655022,start_of_STOP
ENSMUST00000194086,ensembl_GRCm39_latest,Y,1,19114443,end_of_ATG
ENSMUST00000194086,ensembl_GRCm39_latest,Y,1,19138895,start_of_STOP
ENSMUST00000191675,ensembl_GRCm39_latest,Y,-1,20992237,end_of_ATG
ENSMUST00000191675,ensembl_GRCm39_latest,Y,-1,20967675,start_of_STOP
ENSMUST00000181205,ensembl_GRCm39_latest,Y,1,21166085,end_of_ATG
ENSMUST00000181205,ensembl_GRCm39_latest,Y,1,21166764,start_of_STOP
ENSMUST00000181163,ensembl_GRCm39_latest,Y,1,21243094,end_of_ATG
ENSMUST00000181163,ensembl_GRCm39_latest,Y,1,21243773,start_of_STOP
ENSMUST00000189888,ensembl_GRCm39_latest,Y,-1,759908,end_of_ATG
ENSMUST00000189888,ensembl_GRCm39_latest,Y,-1,725417,start_of_STOP
ENSMUST00000115894,ensembl_GRCm39_latest,Y,1,820823,end_of_ATG
ENSMUST00000115894,ensembl_GRCm39_latest,Y,1,843520,start_of_STOP
ENSMUST00000055032,ensembl_GRCm39_latest,Y,1,897968,end_of_ATG
ENSMUST00000055032,ensembl_GRCm39_latest,Y,1,943163,start_of_STOP
ENSMUST00000091197,ensembl_GRCm39_latest,Y,1,1010619,end_of_ATG
ENSMUST00000091197,ensembl_GRCm39_latest,Y,1,1028249,start_of_STOP
ENSMUST00000069309,ensembl_GRCm39_latest,Y,-1,1245550,end_of_ATG
ENSMUST00000069309,ensembl_GRCm39_latest,Y,-1,1098549,start_of_STOP
ENSMUST00000091190,ensembl_GRCm39_latest,Y,-1,1286521,end_of_ATG
ENSMUST00000091190,ensembl_GRCm39_latest,Y,-1,1263290,start_of_STOP
ENSMUST00000091188,ensembl_GRCm39_latest,Y,-1,1454263,end_of_ATG
ENSMUST00000091188,ensembl_GRCm39_latest,Y,-1,1298968,start_of_STOP
ENSMUST00000187148,ensembl_GRCm39_latest,Y,-1,2133443,end_of_ATG
ENSMUST00000187148,ensembl_GRCm39_latest,Y,-1,2106301,start_of_STOP
ENSMUST00000163651,ensembl_GRCm39_latest,Y,1,2599101,end_of_ATG
ENSMUST00000163651,ensembl_GRCm39_latest,Y,1,2599432,start_of_STOP
ENSMUST00000091178,ensembl_GRCm39_latest,Y,-1,2663656,end_of_ATG
ENSMUST00000091178,ensembl_GRCm39_latest,Y,-1,2662473,start_of_STOP
ENSMUST00000168551,ensembl_GRCm39_latest,Y,-1,2720672,end_of_ATG
ENSMUST00000168551,ensembl_GRCm39_latest,Y,-1,2720341,start_of_STOP
ENSMUST00000187482,ensembl_GRCm39_latest,Y,-1,2793151,end_of_ATG
ENSMUST00000187482,ensembl_GRCm39_latest,Y,-1,2785528,start_of_STOP
ENSMUST00000100360,ensembl_GRCm39_latest,Y,1,2833561,end_of_ATG
ENSMUST00000100360,ensembl_GRCm39_latest,Y,1,2841495,start_of_STOP
ENSMUST00000188114,ensembl_GRCm39_latest,Y,1,2865212,end_of_ATG
ENSMUST00000188114,ensembl_GRCm39_latest,Y,1,2873133,start_of_STOP
ENSMUST00000187842,ensembl_GRCm39_latest,Y,1,2904135,end_of_ATG
ENSMUST00000187842,ensembl_GRCm39_latest,Y,1,2911847,start_of_STOP
ENSMUST00000053017,ensembl_GRCm39_latest,18,-1,15851062,end_of_ATG
ENSMUST00000053017,ensembl_GRCm39_latest,18,-1,15585322,start_of_STOP
ENSMUST00000025166,ensembl_GRCm39_latest,18,-1,16941449,end_of_ATG
ENSMUST00000025166,ensembl_GRCm39_latest,18,-1,16723206,start_of_STOP
ENSMUST00000049811,ensembl_GRCm39_latest,18,-1,53877400,end_of_ATG
ENSMUST00000049811,ensembl_GRCm39_latest,18,-1,53816307,start_of_STOP
ENSMUST00000237880,ensembl_GRCm39_latest,18,1,54028851,end_of_ATG
ENSMUST00000237880,ensembl_GRCm39_latest,18,1,54086369,start_of_STOP
ENSMUST00000225110,ensembl_GRCm39_latest,18,-1,20134980,end_of_ATG
ENSMUST00000225110,ensembl_GRCm39_latest,18,-1,20096431,start_of_STOP
ENSMUST00000064763,ensembl_GRCm39_latest,18,-1,55121583,end_of_ATG
ENSMUST00000064763,ensembl_GRCm39_latest,18,-1,55022149,start_of_STOP
ENSMUST00000237422,ensembl_GRCm39_latest,18,1,56533528,end_of_ATG
ENSMUST00000237422,ensembl_GRCm39_latest,18,1,56635699,start_of_STOP
ENSMUST00000075214,ensembl_GRCm39_latest,18,-1,20192307,end_of_ATG
ENSMUST00000075214,ensembl_GRCm39_latest,18,-1,20165265,start_of_STOP
ENSMUST00000224432,ensembl_GRCm39_latest,18,-1,20247611,end_of_ATG
ENSMUST00000224432,ensembl_GRCm39_latest,18,-1,20218613,start_of_STOP
ENSMUST00000054128,ensembl_GRCm39_latest,18,1,20380499,end_of_ATG
ENSMUST00000054128,ensembl_GRCm39_latest,18,1,20416834,start_of_STOP
ENSMUST00000077146,ensembl_GRCm39_latest,18,1,20444077,end_of_ATG
ENSMUST00000077146,ensembl_GRCm39_latest,18,1,20474100,start_of_STOP
ENSMUST00000076737,ensembl_GRCm39_latest,18,1,20509994,end_of_ATG
ENSMUST00000076737,ensembl_GRCm39_latest,18,1,20542675,start_of_STOP
ENSMUST00000066208,ensembl_GRCm39_latest,18,-1,56695294,end_of_ATG
ENSMUST00000066208,ensembl_GRCm39_latest,18,-1,56660027,start_of_STOP
ENSMUST00000019426,ensembl_GRCm39_latest,18,1,20569368,end_of_ATG
ENSMUST00000019426,ensembl_GRCm39_latest,18,1,20604658,start_of_STOP
ENSMUST00000008445,ensembl_GRCm39_latest,18,1,56706114,end_of_ATG
ENSMUST00000008445,ensembl_GRCm39_latest,18,1,56720216,start_of_STOP
ENSMUST00000035640,ensembl_GRCm39_latest,18,1,56721438,end_of_ATG
ENSMUST00000035640,ensembl_GRCm39_latest,18,1,56727727,start_of_STOP
ENSMUST00000025486,ensembl_GRCm39_latest,18,1,56841187,end_of_ATG
ENSMUST00000025486,ensembl_GRCm39_latest,18,1,56885718,start_of_STOP
ENSMUST00000035278,ensembl_GRCm39_latest,18,-1,56945089,end_of_ATG
ENSMUST00000035278,ensembl_GRCm39_latest,18,-1,56909024,start_of_STOP
ENSMUST00000070892,ensembl_GRCm39_latest,18,1,20643434,end_of_ATG
ENSMUST00000070892,ensembl_GRCm39_latest,18,1,20673310,start_of_STOP
ENSMUST00000025488,ensembl_GRCm39_latest,18,-1,57095581,end_of_ATG
ENSMUST00000025488,ensembl_GRCm39_latest,18,-1,57090816,start_of_STOP
ENSMUST00000169954,ensembl_GRCm39_latest,16,1,89002804,end_of_ATG
ENSMUST00000169954,ensembl_GRCm39_latest,16,1,89002982,start_of_STOP
ENSMUST00000078422,ensembl_GRCm39_latest,16,-1,89200638,end_of_ATG
ENSMUST00000078422,ensembl_GRCm39_latest,16,-1,89200256,start_of_STOP
ENSMUST00000082065,ensembl_GRCm39_latest,16,-1,89216963,end_of_ATG
ENSMUST00000082065,ensembl_GRCm39_latest,16,-1,89216500,start_of_STOP
ENSMUST00000117803,ensembl_GRCm39_latest,16,-1,13804559,end_of_ATG
ENSMUST00000117803,ensembl_GRCm39_latest,16,-1,13799837,start_of_STOP
ENSMUST00000072280,ensembl_GRCm39_latest,16,-1,89284793,end_of_ATG
ENSMUST00000072280,ensembl_GRCm39_latest,16,-1,89284612,start_of_STOP
ENSMUST00000056118,ensembl_GRCm39_latest,16,-1,89305148,end_of_ATG
ENSMUST00000056118,ensembl_GRCm39_latest,16,-1,89304889,start_of_STOP
ENSMUST00000171542,ensembl_GRCm39_latest,16,-1,89368015,end_of_ATG
ENSMUST00000171542,ensembl_GRCm39_latest,16,-1,89367468,start_of_STOP
ENSMUST00000056521,ensembl_GRCm39_latest,16,1,13804657,end_of_ATG
ENSMUST00000056521,ensembl_GRCm39_latest,16,1,13917767,start_of_STOP
ENSMUST00000059787,ensembl_GRCm39_latest,18,1,20691344,end_of_ATG
ENSMUST00000059787,ensembl_GRCm39_latest,18,1,20735390,start_of_STOP
ENSMUST00000075312,ensembl_GRCm39_latest,18,1,20798498,end_of_ATG
ENSMUST00000075312,ensembl_GRCm39_latest,18,1,20806793,start_of_STOP
ENSMUST00000023524,ensembl_GRCm39_latest,16,1,37360279,end_of_ATG
ENSMUST00000023524,ensembl_GRCm39_latest,16,1,37391455,start_of_STOP
ENSMUST00000070080,ensembl_GRCm39_latest,18,-1,20878522,end_of_ATG
ENSMUST00000070080,ensembl_GRCm39_latest,18,-1,20821380,start_of_STOP
ENSMUST00000160847,ensembl_GRCm39_latest,16,1,37400686,end_of_ATG
ENSMUST00000160847,ensembl_GRCm39_latest,16,1,37452185,start_of_STOP
ENSMUST00000023514,ensembl_GRCm39_latest,16,-1,37474719,end_of_ATG
ENSMUST00000023514,ensembl_GRCm39_latest,16,-1,37468021,start_of_STOP
ENSMUST00000075770,ensembl_GRCm39_latest,18,1,57313560,end_of_ATG
ENSMUST00000075770,ensembl_GRCm39_latest,18,1,57427125,start_of_STOP
ENSMUST00000025490,ensembl_GRCm39_latest,18,1,57495527,end_of_ATG
ENSMUST00000025490,ensembl_GRCm39_latest,18,1,57522499,start_of_STOP
ENSMUST00000091892,ensembl_GRCm39_latest,18,1,57610187,end_of_ATG
ENSMUST00000091892,ensembl_GRCm39_latest,18,1,57610425,start_of_STOP
ENSMUST00000090300,ensembl_GRCm39_latest,16,-1,13971834,end_of_ATG
ENSMUST00000090300,ensembl_GRCm39_latest,16,-1,13929396,start_of_STOP
ENSMUST00000114763,ensembl_GRCm39_latest,16,1,37597658,end_of_ATG
ENSMUST00000114763,ensembl_GRCm39_latest,16,1,37654286,start_of_STOP
ENSMUST00000205931,ensembl_GRCm39_latest,16,-1,37681427,end_of_ATG
ENSMUST00000205931,ensembl_GRCm39_latest,16,-1,37671459,start_of_STOP
ENSMUST00000078717,ensembl_GRCm39_latest,16,1,37688860,end_of_ATG
ENSMUST00000078717,ensembl_GRCm39_latest,16,1,37701822,start_of_STOP
ENSMUST00000061274,ensembl_GRCm39_latest,16,1,37768088,end_of_ATG
ENSMUST00000061274,ensembl_GRCm39_latest,16,1,37826179,start_of_STOP
ENSMUST00000225661,ensembl_GRCm39_latest,18,-1,21029122,end_of_ATG
ENSMUST00000225661,ensembl_GRCm39_latest,18,-1,20951136,start_of_STOP
ENSMUST00000114750,ensembl_GRCm39_latest,16,1,37910890,end_of_ATG
ENSMUST00000114750,ensembl_GRCm39_latest,16,1,38060929,start_of_STOP
ENSMUST00000079738,ensembl_GRCm39_latest,18,1,57666927,end_of_ATG
ENSMUST00000079738,ensembl_GRCm39_latest,18,1,57864011,start_of_STOP
ENSMUST00000234316,ensembl_GRCm39_latest,18,1,21094696,end_of_ATG
ENSMUST00000234316,ensembl_GRCm39_latest,18,1,21116240,start_of_STOP
ENSMUST00000023504,ensembl_GRCm39_latest,16,-1,38086461,end_of_ATG
ENSMUST00000023504,ensembl_GRCm39_latest,16,-1,38069609,start_of_STOP
ENSMUST00000115366,ensembl_GRCm39_latest,18,1,58011881,end_of_ATG
ENSMUST00000115366,ensembl_GRCm39_latest,18,1,58077121,start_of_STOP
ENSMUST00000234107,ensembl_GRCm39_latest,18,1,21135119,end_of_ATG
ENSMUST00000234107,ensembl_GRCm39_latest,18,1,21159209,start_of_STOP
ENSMUST00000023359,ensembl_GRCm39_latest,16,1,13987359,end_of_ATG
ENSMUST00000023359,ensembl_GRCm39_latest,16,1,14009673,start_of_STOP
ENSMUST00000082235,ensembl_GRCm39_latest,18,1,21205433,end_of_ATG
ENSMUST00000082235,ensembl_GRCm39_latest,18,1,21233113,start_of_STOP
ENSMUST00000049260,ensembl_GRCm39_latest,18,-1,21432825,end_of_ATG
ENSMUST00000049260,ensembl_GRCm39_latest,18,-1,21262184,start_of_STOP
ENSMUST00000025497,ensembl_GRCm39_latest,18,-1,58342875,end_of_ATG
ENSMUST00000025497,ensembl_GRCm39_latest,18,-1,58143332,start_of_STOP
ENSMUST00000002588,ensembl_GRCm39_latest,16,-1,89695453,end_of_ATG
ENSMUST00000002588,ensembl_GRCm39_latest,16,-1,89586012,start_of_STOP
ENSMUST00000122333,ensembl_GRCm39_latest,18,-1,21785423,end_of_ATG
ENSMUST00000122333,ensembl_GRCm39_latest,18,-1,21685561,start_of_STOP
ENSMUST00000025500,ensembl_GRCm39_latest,18,1,58689538,end_of_ATG
ENSMUST00000025500,ensembl_GRCm39_latest,18,1,58745425,start_of_STOP
ENSMUST00000023501,ensembl_GRCm39_latest,16,-1,38162137,end_of_ATG
ENSMUST00000023501,ensembl_GRCm39_latest,16,-1,38118448,start_of_STOP
ENSMUST00000025503,ensembl_GRCm39_latest,18,1,58792566,end_of_ATG
ENSMUST00000025503,ensembl_GRCm39_latest,18,1,58810981,start_of_STOP
ENSMUST00000120495,ensembl_GRCm39_latest,16,1,38167465,end_of_ATG
ENSMUST00000120495,ensembl_GRCm39_latest,16,1,38169685,start_of_STOP
ENSMUST00000119704,ensembl_GRCm39_latest,16,1,38167465,end_of_ATG
ENSMUST00000119704,ensembl_GRCm39_latest,16,1,38169685,start_of_STOP
ENSMUST00000023707,ensembl_GRCm39_latest,16,1,90017748,end_of_ATG
ENSMUST00000023707,ensembl_GRCm39_latest,16,1,90023143,start_of_STOP
ENSMUST00000023494,ensembl_GRCm39_latest,16,1,38183021,end_of_ATG
ENSMUST00000023494,ensembl_GRCm39_latest,16,1,38194694,start_of_STOP
ENSMUST00000036884,ensembl_GRCm39_latest,19,1,23119121,end_of_ATG
ENSMUST00000036884,ensembl_GRCm39_latest,19,1,23142274,start_of_STOP
ENSMUST00000052907,ensembl_GRCm39_latest,18,1,58969881,end_of_ATG
ENSMUST00000052907,ensembl_GRCm39_latest,18,1,59185758,start_of_STOP
ENSMUST00000006625,ensembl_GRCm39_latest,19,-1,4861534,end_of_ATG
ENSMUST00000006625,ensembl_GRCm39_latest,19,-1,4851628,start_of_STOP
ENSMUST00000002926,ensembl_GRCm39_latest,16,-1,38253236,end_of_ATG
ENSMUST00000002926,ensembl_GRCm39_latest,16,-1,38216815,start_of_STOP
ENSMUST00000002923,ensembl_GRCm39_latest,16,-1,38270801,end_of_ATG
ENSMUST00000002923,ensembl_GRCm39_latest,16,-1,38266054,start_of_STOP
ENSMUST00000231716,ensembl_GRCm39_latest,16,1,38279545,end_of_ATG
ENSMUST00000231716,ensembl_GRCm39_latest,16,1,38306761,start_of_STOP
ENSMUST00000002925,ensembl_GRCm39_latest,16,-1,38342894,end_of_ATG
ENSMUST00000002925,ensembl_GRCm39_latest,16,-1,38319297,start_of_STOP
ENSMUST00000234736,ensembl_GRCm39_latest,18,-1,22283526,end_of_ATG
ENSMUST00000234736,ensembl_GRCm39_latest,18,-1,21944559,start_of_STOP
ENSMUST00000078284,ensembl_GRCm39_latest,19,1,56276430,end_of_ATG
ENSMUST00000078284,ensembl_GRCm39_latest,19,1,56308065,start_of_STOP
ENSMUST00000036210,ensembl_GRCm39_latest,16,-1,38370527,end_of_ATG
ENSMUST00000036210,ensembl_GRCm39_latest,16,-1,38346989,start_of_STOP
ENSMUST00000165666,ensembl_GRCm39_latest,18,1,59195460,end_of_ATG
ENSMUST00000165666,ensembl_GRCm39_latest,18,1,59208807,start_of_STOP
ENSMUST00000080721,ensembl_GRCm39_latest,18,1,59308751,end_of_ATG
ENSMUST00000080721,ensembl_GRCm39_latest,18,1,59543516,start_of_STOP
ENSMUST00000031549,ensembl_GRCm39_latest,18,1,60378469,end_of_ATG
ENSMUST00000031549,ensembl_GRCm39_latest,18,1,60379685,start_of_STOP
ENSMUST00000037246,ensembl_GRCm39_latest,19,-1,4889261,end_of_ATG
ENSMUST00000037246,ensembl_GRCm39_latest,19,-1,4875541,start_of_STOP
ENSMUST00000090260,ensembl_GRCm39_latest,18,-1,60404089,end_of_ATG
ENSMUST00000090260,ensembl_GRCm39_latest,18,-1,60402840,start_of_STOP
ENSMUST00000171297,ensembl_GRCm39_latest,18,1,60432921,end_of_ATG
ENSMUST00000171297,ensembl_GRCm39_latest,18,1,60434167,start_of_STOP
ENSMUST00000088653,ensembl_GRCm39_latest,19,1,4889512,end_of_ATG
ENSMUST00000088653,ensembl_GRCm39_latest,19,1,4892075,start_of_STOP
ENSMUST00000020926,ensembl_GRCm39_latest,12,-1,14200723,end_of_ATG
ENSMUST00000020926,ensembl_GRCm39_latest,12,-1,14199849,start_of_STOP
ENSMUST00000239326,ensembl_GRCm39_latest,18,1,22477409,end_of_ATG
ENSMUST00000239326,ensembl_GRCm39_latest,18,1,22658604,start_of_STOP
ENSMUST00000039280,ensembl_GRCm39_latest,16,-1,90080918,end_of_ATG
ENSMUST00000039280,ensembl_GRCm39_latest,16,-1,90026188,start_of_STOP
ENSMUST00000119694,ensembl_GRCm39_latest,19,1,4905298,end_of_ATG
ENSMUST00000119694,ensembl_GRCm39_latest,19,1,4910491,start_of_STOP
ENSMUST00000032473,ensembl_GRCm39_latest,18,1,60522886,end_of_ATG
ENSMUST00000032473,ensembl_GRCm39_latest,18,1,60524123,start_of_STOP
ENSMUST00000042710,ensembl_GRCm39_latest,18,-1,60608648,end_of_ATG
ENSMUST00000042710,ensembl_GRCm39_latest,18,-1,60608470,start_of_STOP
ENSMUST00000020922,ensembl_GRCm39_latest,12,-1,15865499,end_of_ATG
ENSMUST00000020922,ensembl_GRCm39_latest,12,-1,15843611,start_of_STOP
ENSMUST00000065856,ensembl_GRCm39_latest,16,1,90183346,end_of_ATG
ENSMUST00000065856,ensembl_GRCm39_latest,16,1,90293634,start_of_STOP
ENSMUST00000006626,ensembl_GRCm39_latest,19,-1,4927880,end_of_ATG
ENSMUST00000006626,ensembl_GRCm39_latest,19,-1,4911375,start_of_STOP
ENSMUST00000099554,ensembl_GRCm39_latest,16,-1,90524158,end_of_ATG
ENSMUST00000099554,ensembl_GRCm39_latest,16,-1,90516788,start_of_STOP
ENSMUST00000223984,ensembl_GRCm39_latest,18,1,60659305,end_of_ATG
ENSMUST00000223984,ensembl_GRCm39_latest,18,1,60689511,start_of_STOP
ENSMUST00000038197,ensembl_GRCm39_latest,16,1,90535454,end_of_ATG
ENSMUST00000038197,ensembl_GRCm39_latest,16,1,90546294,start_of_STOP
